user,file_type,file_format,data_tier,application,data_stream,run_type,file_count,total_file_size_GB,total_event_count,detector.hv_value,artdaq-core.timestamp,artdaq-core.version,artdaq.timestamp,artdaq.version,dune-artdaq.timestamp,dune-artdaq.version,dune-raw-data.timestamp,dune-raw-data.version,dataset.tag,DUNE.campaign,DUNE.poms_campaign_id,DUNE.production_status,DUNE_MC.detector_type,DUNE_MC.electron_lifetime,DUNE_MC.with_cosmics,MC.with_cosmics,detector.hv_status,DUNE.requestid,DUNE.generators,DUNE_MC.beam_flux_ID,DUNE_MC.geometry_version,DUNE_MC.name,DUNE_MC.neutrino_flavors,DUNE_MC.TopVolume,LBNF_MC.HornCurrent,NearDetector_MC.OffAxisPosition,beam.momentum,beam.polarity,DUNE_MC.beam_energy,DUNE_MC.liquid_flow,DUNE_MC.space_charge,MC.liquid_flow,MC.space_charge,data_quality.online_good_run_list,DUNE_MC.generators,art.variation,DUNE.fcl_name,DUNE.fcl_path,DUNE.fcl_version_tag,info.cpusec,info.memory,info.physicsgroup,info.wallsec
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_49_00d00'}",test,vd-coldbox-top,17921,25259,1967719,,,,,,,,,,,VD_coldbox_TDE_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,72580,64866,2296178,,,,,,,,,,,RITM1382619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_49_00d00'}",study,vd-coldbox-top,5460,7212,598960,,,,,,,,,,,VD_coldbox_TDE_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,hdf5,raw,,test,dc4-vd-coldbox-bottom,49327,211358,3056585,,,,,,,,,,,dc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_52_00d00'}",out1,physics,6400,61485,1280000,,,,,,,,,,,FDHDSNProd1,,,,,,,,RITM1464893,,,,,,,,,,,,,,,,,,es,,,,,,,
dunepro,mc,binary,pandora_info,"{'family': 'art', 'name': 'reco', 'version': 'v09_53_00d02'}",out1,fardet-vd,332685,10884,22722840,,,,,,,,,,,FDVDProd2,,,,,,,,RITM1457487,,,,,,,,,,,,,,,,,,NoRawDigits,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_53_00d02'}",out1,fardet-vd,332578,485523,22722850,,,,,,,,,,,FDVDProd2,,,,,,,,RITM1457487,,,,,,,,,,,,,,,,,,NoRawDigits,,,,,,,
dunepro,mc,binary,pandora_info,"{'family': 'art', 'name': 'reco', 'version': 'v09_53_00d02'}",out1,fardet-vd,1,0,1,,,,,,,,,,,FDVDProd2_test,,,,,,,,RITM1457487,,,,,,,,,,,,,,,,,,WithRawDigits,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_53_00d02'}",out1,fardet-vd,1,0,1,,,,,,,,,,,FDVDProd2_test,,,,,,,,RITM1457487,,,,,,,,,,,,,,,,,,WithRawDigits,,,,,,,
dunepro,mc,binary,pandora_info,"{'family': 'art', 'name': 'reco', 'version': 'v09_53_00d02'}",out1,fardet-vd,100,2,5000,,,,,,,,,,,PerlmutterTest_RITM1479848,,,,,,,,RITM1479848,,,,,,,,,,,,,,,,,,NoRawDigits,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_53_00d02'}",out1,fardet-vd,200,93,10000,,,,,,,,,,,PerlmutterTest_RITM1479848,,,,,,,,RITM1479848,,,,,,,,,,,,,,,,,,NoRawDigits,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_52_00d00'}",out1,physics,5900,56272,1180000,,,,,,,,,,,FDHDSNProd1v2,,,,,,,,RITM1464893,,,,,,,,,,,,,,,,,,es,,,,,,,
dunepro,mc,root,root-tuple-virtual,"{'family': 'protoduneana', 'name': 'pdspana', 'version': 'v09_52_00d00'}",physics,protodune-sp,32737,113,1537293,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,,,,,,,,,,6.0,1,6.0,no,yes,no,yes,,beam_cosmics_datadriven,,pduneana_Prod4a_MC_sce_6GeV.fcl,/cvmfs/dune.opensciencegrid.org/products/dune/protoduneana/v09_52_00d00/job,v09_52_00d00,5404.20357,4202,dunepdhd,8188.032621
dunepro,mc,root,root-tuple-virtual,"{'family': 'protoduneana', 'name': 'pdspana', 'version': 'v09_52_00d00'}",physics,protodune-sp,35766,142,1762443,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,,,,,,,,,,6.0,1,6.0,no,no,no,no,,beam_cosmics_datadriven,,pduneana_Prod4a_MC_sce_6GeV.fcl,/cvmfs/dune.opensciencegrid.org/products/dune/protoduneana/v09_52_00d00/job,v09_52_00d00,3033.892011,3787,dunepdhd,7641.22312
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_58_02d00'}",physics,protodune-sp,81,290,8110,130,,,,,,,,,,AlternateSCE_RITM1506913,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_58_01d00'}",cosmics,protodune-dp,2375,771,71215,,,,,,,,,,,NP02_keepup_March2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_58_02d00'}",physics,protodune-sp,1346,4999,143512,160,,,,,,,,,,AlternateSCE_RITM1506913,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_58_02d00'}",physics,protodune-sp,6139,22935,658685,140,,,,,,,,,,AlternateSCE_RITM1506913,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_58_02d00'}",physics,protodune-sp,11336,51285,1462677,180,,,,,,,,,,AlternateSCE_RITM1506913,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_58_02d00'}",physics,protodune-sp,201,728,20396,175,,,,,,,,,,AlternateSCE_RITM1506913,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_63_00d00'}",study,vd-coldbox-top,510,668,30520,,,,,,,,,,,VD_coldbox_CRP2_CRP3_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_36_00'}",out1,protodune-sp,1621,1011,404085,,,,,,,,,,,RITM1557373,,,,,,,,RITM1557373,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_63_01d00'}",cosmics,protodune-dp,28247,9910,846449,,,,,,,,,,,NP02_keepup_March2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,18753,27293,4688250,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,NNBarAtm_hA_BR,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,249,209,99210,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,protondecay_hA_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,9669,11078,1933850,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,NNBarAtm_hA_LFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,248,209,99200,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,protondecay_hA_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,249,218,99600,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,protondecay_hN_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,247,226,98800,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,protondecay_hN_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,249,219,99600,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,protondecay_hN_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,124886,130729,26452310,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,scalar_Ar_m05_b1p1_G19_01a_20220302T043327,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,248,671,99200,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,legacynnbar_hA_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,9581,11804,1916250,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,NNBarAtm_hN_ESF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,248,706,99200,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,legacynnbar_hN_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,243,702,97200,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,legacynnbar_hA_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,249,813,99600,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,legacynnbar_hN_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,7827,9110,1565450,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,NNBarAtm_hN_BR,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,249,715,99600,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,legacynnbar_hN_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,9644,11102,1928850,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,NNBarAtm_hN_LFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,247,213,98800,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,protondecay_hA_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,9633,11507,1926650,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,NNBarAtm_hA_ESF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_64_01d00'}",out1,physics,247,673,98800,,,,,,,,,,,MC_Winter2023_RITM1592444_reReco,,,,,,,,RITM1592444,,,,,,,,,,,,,,,,,legacynnbar_hA_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_36_00'}",out1,protodune-sp,3,0,15,,,,,,,,,,,RITM1632937_test,,,,,,,,RITM1632937,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_36_00'}",out1,protodune-sp,5376,3361,1344000,,,,,,,,,,,RITM1632937,,,,,,,,RITM1632937,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_67_00d00'}",study,vd-coldbox-top,508,666,30400,,,,,,,,,,,VD_coldbox_CRP2_CRP3_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,20420,46383,204200,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,20408,39544,204080,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,20406,39610,204060,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,20418,46363,204180,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_69_01d00'}",study,vd-coldbox-top,511,668,30580,,,,,,,,,,,VD_coldbox_CRP2_CRP3_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_72_00d00'}",study,vd-coldbox-top,512,668,30640,,,,,,,,,,,VD_coldbox_CRP2_CRP3_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",out1,protodune-sp,8246,15889,82460,,,,,,,,,,,PDSPProd4,,,protoDUNE SP,35ms,1,1,,RITM1036677,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics_datadriven,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_09_01'}",out1,protodune-sp,8438,19061,84380,,,,,,,,,,,PDSPProd4,,,protoDUNE SP,35ms,1,1,,RITM1036677,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics_datadriven,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_09_01'}",out1,protodune-sp,8450,19101,84500,,,,,,,,,,,PDSPProd4,,,protoDUNE SP,35ms,1,1,,RITM1036677,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics_datadriven,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",out1,protodune-sp,8240,15859,82400,,,,,,,,,,,PDSPProd4,,,protoDUNE SP,35ms,1,1,,RITM1036677,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics_datadriven,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,15963,36052,159630,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics_datadriven,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,15961,36059,159610,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics_datadriven,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,15959,30699,159590,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics_datadriven,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,15953,30740,159530,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1648093,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics_datadriven,,,,,,,,
